"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"SL","2022-04-22","83.1","0.35","6.14","Chapman, Aroldis",647304,547973,,"ball",,,,,13,"Josh Naylor doubles (2) on a sharp line drive to right fielder Aaron Judge.","R","L","L","NYY","CLE","B",,,0,0,2022,"-1.34","-0.05","-0.79","1.09",,,,0,9,"Top",,,,,624431,,,0.015149715746412773,-120.88301006695397,-4.972227072122648,-12.94118622699729,27.293976210231836,-31.75739499735061,"3.17","1.51",,,,"83.9",2161,"7.2",661311,547973,624431,519203,650402,518626,643396,608336,641796,592450,"53.34",,,,,,,,67,1,"Slider",4,1,1,4,1,4,1,4,"Strategic","Standard",287,"0","0.033"
"SL","2022-04-20","85.2","0.78","6.08","Chapman, Aroldis",640457,547973,"field_out","hit_into_play",,,,,5,"Austin Meadows lines out to center fielder Aaron Hicks.","R","L","L","DET","NYY","X",8,"line_drive",0,1,2022,"-1.08","0.2","0.17","2.16",,650489,,2,9,"Bot",116.79,64.02,,,543309,,,0.7450370992336266,-124.03539064730283,-3.3217814625021767,-11.255154343992283,25.864566395257498,-29.633872256127933,"3.38","1.57",335,"96.1",23,"86.2",2340,"7",662861,547973,543309,519203,650402,518934,643396,608336,543305,592450,"53.48",0.186,0.218,"0",1,0,0,5,75,2,"Slider",3,5,3,5,5,3,3,5,"Infield shade","Standard",300,"-0.046","-0.266"
"SL","2022-04-20","83.7","0.86","5.99","Chapman, Aroldis",640457,547973,,"called_strike",,,,,14,"Austin Meadows lines out to center fielder Aaron Hicks.","R","L","L","DET","NYY","S",,,0,0,2022,"-1.01","0.29","0.13","1.26",,650489,,2,9,"Bot",,,,,543309,,,0.30991891328300897,-121.82680489196656,-5.088759756439479,-10.129669360410528,25.041648476493027,-28.506732884828473,"3.33","1.56",,,,"84.4",2252,"6.9",662861,547973,543309,519203,650402,518934,643396,608336,543305,592450,"53.65",,,,,,,,75,1,"Slider",3,5,3,5,5,3,3,5,"Infield shade","Standard",290,"0","-0.046"
"FS","2022-04-20","87.3","0.66","6.01","Chapman, Aroldis",543257,547973,"field_out","hit_into_play",,,,,6,"Robbie Grossman grounds out, third baseman DJ LeMahieu to first baseman Anthony Rizzo.   Willi Castro to 2nd.","R","R","L","DET","NYY","X",5,"ground_ball",1,2,2022,"0.34","-0.14","0.58","2.01",,,650489,1,9,"Bot",100.57,177.06,,,543309,,,-0.9201401934099231,-127.24233433378076,-3.2544565496160747,3.9327547399380585,26.17537951018613,-33.19634948443977,"3.02","1.42",2,"64.5",-47,"88.9",933,"7.2",662861,547973,543309,519203,650402,518934,643396,608336,543305,592450,"53.27",0.197,0.186,"0",1,0,0,2,74,4,"Split-Finger",3,5,3,5,5,3,3,5,"Standard","Standard",137,"-0.057","-0.284"
"FS","2022-04-20","87.7","0.73","5.98","Chapman, Aroldis",543257,547973,,"ball",,,,,14,"Robbie Grossman grounds out, third baseman DJ LeMahieu to first baseman Anthony Rizzo.   Willi Castro to 2nd.","R","R","L","DET","NYY","B",,,0,2,2022,"0.4","-0.21","1.05","2.3",,,650489,1,9,"Bot",,,,,543309,,,-0.046228979642120416,-127.56677352930959,-2.267091001869259,4.276083933954749,30.928048620531282,-34.10865905709897,"3.17","1.46",,,,"88.4",834,"7.1",662861,547973,543309,519203,650402,518934,643396,608336,543305,592450,"53.35",,,,,,,,74,3,"Split-Finger",3,5,3,5,5,3,3,5,"Standard","Standard",125,"0","0.03"
"FF","2022-04-20","94.9","0.68","6.07","Chapman, Aroldis",543257,547973,,"called_strike",,,,,8,"Robbie Grossman grounds out, third baseman DJ LeMahieu to first baseman Anthony Rizzo.   Willi Castro to 2nd.","R","R","L","DET","NYY","S",,,0,1,2022,"0.19","1.53","-0.02","1.53",,,650489,1,9,"Bot",,,,,543309,,,-2.268644146338601,-137.8135682689004,-9.655517413995579,2.9183942140367227,35.0730910033446,-10.618655337087459,"3.13","1.42",,,,"95.4",2289,"7",662861,547973,543309,519203,650402,518934,643396,608336,543305,592450,"53.49",,,,,,,,74,2,"4-Seam Fastball",3,5,3,5,5,3,3,5,"Standard","Standard",163,"0","-0.068"
"FF","2022-04-20","93","0.62","6.14","Chapman, Aroldis",543257,547973,,"called_strike",,,,,2,"Robbie Grossman grounds out, third baseman DJ LeMahieu to first baseman Anthony Rizzo.   Willi Castro to 2nd.","R","R","L","DET","NYY","S",,,0,0,2022,"-0.13","1.58","0","2.85",,,650489,1,9,"Bot",,,,,543309,,,-1.3440659509065773,-135.26889000070122,-6.126623181162048,-1.222024132222653,33.326184864715245,-11.724539118309126,"3.27","1.5",,,,"93.7",2159,"7",662861,547973,543309,519203,650402,518934,643396,608336,543305,592450,"53.45",,,,,,,,74,1,"4-Seam Fastball",3,5,3,5,5,3,3,5,"Standard","Standard",159,"0","-0.048"
"SL","2022-04-20","86","0.69","6.18","Chapman, Aroldis",606992,547973,"field_out","hit_into_play",,,,,13,"Eric Haase flies out to left fielder Joey Gallo.","R","R","L","DET","NYY","X",7,"fly_ball",1,2,2022,"-1.18","0.6","-1.36","1.93",,,650489,0,9,"Bot",83.55,99.03,,,543309,,,-2.5001564513282593,-124.91790316861957,-4.862641446769044,-11.33034758409039,33.57567527809308,-25.052857301876625,"3.31","1.53",270,"80.3",38,"85.9",2432,"7.1",662861,547973,543309,519203,650402,518934,643396,608336,543305,592450,"53.39",0.02,0.018,"0",1,0,0,3,73,4,"Slider",3,5,3,5,5,3,3,5,"Standard","Standard",278,"-0.074","-0.25"
"SL","2022-04-20","84","0.67","6.01","Chapman, Aroldis",606992,547973,,"foul",,,,,13,"Eric Haase flies out to left fielder Joey Gallo.","R","R","L","DET","NYY","S",,,1,1,2022,"-0.9","0.88","-0.13","0.79",,,650489,0,9,"Bot",,,,,543309,,,-0.07008517854171051,-122.06682552130395,-7.391739389494372,-8.778257836037703,30.042374783853926,-22.003286363202093,"3.31","1.53",58,"32.5",33,"84.7",2248,"7.4",662861,547973,543309,519203,650402,518934,643396,608336,543305,592450,"53.13",,,,,,,,73,3,"Slider",3,5,3,5,5,3,3,5,"Standard","Standard",254,"0","-0.088"
"FF","2022-04-20","93.9","0.73","5.98","Chapman, Aroldis",606992,547973,,"ball",,,,,11,"Eric Haase flies out to left fielder Joey Gallo.","R","R","L","DET","NYY","B",,,0,1,2022,"0.05","1.66","-0.93","4.18",,,650489,0,9,"Bot",,,,,543309,,,-4.45384785621002,-136.58613088801206,-2.5808583534797855,1.7478811490504096,34.43139110088588,-11.205309110127017,"3.15","1.53",,,,"94.5",2260,"7",662861,547973,543309,519203,650402,518934,643396,608336,543305,592450,"53.49",,,,,,,,73,2,"4-Seam Fastball",3,5,3,5,5,3,3,5,"Standard","Standard",165,"0","0.051"
"FF","2022-04-20","94.6","0.62","6.06","Chapman, Aroldis",606992,547973,,"foul",,,,,7,"Eric Haase flies out to left fielder Joey Gallo.","R","R","L","DET","NYY","S",,,0,0,2022,"0.08","1.71","-0.82","2.03",,,650489,0,9,"Bot",,,,,543309,,,-3.9645740566614824,-137.34270492889064,-8.64566733087818,1.9472480033053423,34.19353152488811,-8.800642343860648,"3.31","1.53",153,"59.2",42,"95.2",2312,"7",662861,547973,543309,519203,650402,518934,643396,608336,543305,592450,"53.47",,,,,,,,73,1,"4-Seam Fastball",3,5,3,5,5,3,3,5,"Standard","Standard",158,"0","-0.066"
"FF","2022-04-20","96.4","0.86","6.08","Chapman, Aroldis",650489,547973,"single","hit_into_play",,,,,5,"Willi Castro singles on a fly ball to right fielder Aaron Judge.","R","R","L","DET","NYY","X",9,"fly_ball",1,2,2022,"0.3","1.52","-0.13","2.26",,,,0,9,"Bot",182.73,131.3,,,543309,,,-3.325813380866582,-140.058500526131,-8.052524245116034,4.741121286042349,35.7503681894277,-10.528205565161647,"3.47","1.6",197,"67.6",31,"96.9",2371,"6.9",662861,547973,543309,519203,650402,518934,643396,608336,543305,592450,"53.57",0.871,0.842,"0.9",1,1,0,4,72,5,"4-Seam Fastball",3,5,3,5,5,3,3,5,"Standard","Standard",155,"0.09","0.458"
"FS","2022-04-20","85.1","0.67","6.05","Chapman, Aroldis",650489,547973,,"foul",,,,,2,"Willi Castro singles on a fly ball to right fielder Aaron Judge.","R","R","L","DET","NYY","S",,,1,2,2022,"-0.13","-0.12","0.21","3.14",,,,0,9,"Bot",,,,,543309,,,-0.8259737623600943,-124.01779021445086,-0.2925164879048512,-1.1960710308027565,24.238131828394472,-33.582280395268064,"3.47","1.6",188,"68.1",40,"86.3",861,"6.9",662861,547973,543309,519203,650402,518934,643396,608336,543305,592450,"53.58",,,,,,,,72,4,"Split-Finger",3,5,3,5,5,3,3,5,"Standard","Standard",48,"0","0"
"SL","2022-04-20","83.8","0.86","6.14","Chapman, Aroldis",650489,547973,,"called_strike",,,,,9,"Willi Castro singles on a fly ball to right fielder Aaron Judge.","R","R","L","DET","NYY","S",,,1,1,2022,"-0.94","0.51","0.78","2.15",,,,0,9,"Bot",,,,,543309,,,1.7390269767357822,-121.84957100717271,-3.760540179680359,-9.674349618249774,28.081986252693003,-26.511853879525056,"3.52","1.6",,,,"84.7",2304,"7.3",662861,547973,543309,519203,650402,518934,643396,608336,543305,592450,"53.2",,,,,,,,72,3,"Slider",3,5,3,5,5,3,3,5,"Standard","Standard",270,"0","-0.054"
"FF","2022-04-20","92.8","0.71","6.11","Chapman, Aroldis",650489,547973,,"foul",,,,,13,"Willi Castro singles on a fly ball to right fielder Aaron Judge.","R","R","L","DET","NYY","S",,,1,0,2022,"0.09","1.75","-1.21","2.01",,,,0,9,"Bot",,,,,543309,,,-5.127528008546067,-134.66393307556018,-8.460791528474083,2.355716041694602,34.996091617626256,-9.215550117707496,"3.47","1.6",60,"107.8",1,"92.6",2335,"6.8",662861,547973,543309,519203,650402,518934,643396,608336,543305,592450,"53.7",,,,,,,,72,2,"4-Seam Fastball",3,5,3,5,5,3,3,5,"Standard","Standard",153,"0","-0.043"
"FF","2022-04-20","92.4","0.6","6.14","Chapman, Aroldis",650489,547973,,"ball",,,,,13,"Willi Castro singles on a fly ball to right fielder Aaron Judge.","R","R","L","DET","NYY","B",,,0,0,2022,"0.12","1.73","-1.37","0.9",,,,0,9,"Bot",,,,,543309,,,-5.2880921332717845,-134.13576190782524,-11.341995603763284,2.5595637908758064,29.239010664131047,-8.988202460720794,"3.5","1.6",,,,"92.8",2316,"6.7",662861,547973,543309,519203,650402,518934,643396,608336,543305,592450,"53.82",,,,,,,,72,1,"4-Seam Fastball",3,5,3,5,5,3,3,5,"Standard","Standard",156,"0","0.033"
"FF","2022-04-19","97.2","0.86","6.23","Chapman, Aroldis",570731,547973,"field_out","hit_into_play",,,,,2,"Jonathan Schoop grounds out, second baseman DJ LeMahieu to first baseman Anthony Rizzo.","R","R","L","DET","NYY","X",4,"ground_ball",1,1,2022,"0.35","1.53","-0.05","3.16",,,,2,9,"Bot",143.9,147.02,,,543309,,,-3.2799606825920278,-141.53787316947205,-6.299628709258243,5.485615902658608,31.849932385427987,-10.411011893987258,"3.53","1.66",21,"78.4",-7,"98.6",2267,"7",662896,547973,543309,519203,518934,518626,643396,608336,543305,592450,"53.51",0.091,0.082,"0",1,0,0,2,81,3,"4-Seam Fastball",2,4,2,4,4,2,2,4,"Standard","Standard",155,"-0.014","-0.093"
"FF","2022-04-19","95.7","0.86","6.19","Chapman, Aroldis",570731,547973,,"called_strike",,,,,6,"Jonathan Schoop grounds out, second baseman DJ LeMahieu to first baseman Anthony Rizzo.","R","R","L","DET","NYY","S",,,1,0,2022,"0.35","1.69","0.38","2.49",,,,2,9,"Bot",,,,,543309,,,-2.080947210447939,-139.1083593060965,-8.008594633740039,5.00752073864843,32.13439801551135,-8.69585342274497,"3.51","1.71",,,,"96.5",2236,"6.9",662896,547973,543309,519203,518934,518626,643396,608336,543305,592450,"53.64",,,,,,,,81,2,"4-Seam Fastball",2,4,2,4,4,2,2,4,"Standard","Standard",156,"0","-0.021"
"FS","2022-04-19","89.3","0.68","6.05","Chapman, Aroldis",570731,547973,,"ball",,,,,13,"Jonathan Schoop grounds out, second baseman DJ LeMahieu to first baseman Anthony Rizzo.","R","R","L","DET","NYY","B",,,0,0,2022,"0.71","-0.02","-0.49","1.28",,,,2,9,"Bot",,,,,543309,,,-4.481056495128917,-129.99440160447756,-5.7961499180444,8.997651101177558,26.134227503427837,-31.38565841704054,"3.52","1.71",,,,"91.1",1066,"7.2",662896,547973,543309,519203,518934,518626,643396,608336,543305,592450,"53.26",,,,,,,,81,1,"Split-Finger",2,4,2,4,4,2,2,4,"Standard","Standard",127,"0","0.015"
"FF","2022-04-19","96.6","0.78","6.16","Chapman, Aroldis",640457,547973,"field_out","hit_into_play",,,,,4,"Austin Meadows lines out to center fielder Aaron Hicks.","R","L","L","DET","NYY","X",8,"line_drive",1,1,2022,"0.08","1.42","-0.59","2.55",,,,1,9,"Bot",150.65,70.46,,,543309,,,-3.878458049966952,-140.46774304485595,-7.35679371410505,1.8930425941467708,32.49513234132929,-11.887440731777156,"3.36","1.57",324,"88.4",23,"97.6",2370,"6.9",662896,547973,543309,519203,518934,518626,643396,608336,543305,592450,"53.58",0.237,0.254,"0",1,0,0,3,80,3,"4-Seam Fastball",2,4,2,4,4,2,2,4,"Standard","Standard",162,"-0.029","-0.148"
"SL","2022-04-19","85.5","0.68","6.19","Chapman, Aroldis",640457,547973,,"ball",,,,,14,"Austin Meadows lines out to center fielder Aaron Hicks.","R","L","L","DET","NYY","B",,,0,1,2022,"-0.91","0.35","0.88","1.84",,,,1,9,"Bot",,,,,543309,,,2.3273916143180617,-124.4894366440669,-4.752206769042651,-9.903082036021216,25.135790055317486,-27.771295519842457,"3.44","1.7",,,,"86.8",2455,"7.1",662896,547973,543309,519203,518934,518626,643396,608336,543305,592450,"53.43",,,,,,,,80,2,"Slider",2,4,2,4,4,2,2,4,"Standard","Standard",281,"0","0.016"
"FF","2022-04-19","97.5","0.82","6.15","Chapman, Aroldis",640457,547973,,"called_strike",,,,,4,"Austin Meadows lines out to center fielder Aaron Hicks.","R","L","L","DET","NYY","S",,,0,0,2022,"0.26","1.5","-0.54","2.21",,,,1,9,"Bot",,,,,543309,,,-4.302992748477586,-141.66906567399607,-8.57146598345782,4.508127279338691,32.63101549185703,-10.232648778810605,"3.45","1.5",,,,"98.3",2351,"6.8",662896,547973,543309,519203,518934,518626,643396,608336,543305,592450,"53.68",,,,,,,,80,1,"4-Seam Fastball",2,4,2,4,4,2,2,4,"Standard","Standard",167,"0","-0.024"
"FS","2022-04-19","89.5","0.7","6.1","Chapman, Aroldis",543257,547973,"strikeout","swinging_strike",,,,,13,"Robbie Grossman strikes out swinging.","R","R","L","DET","NYY","S",2,,0,2,2022,"0.38","0.17","-0.39","1.05",,,,0,9,"Bot",,,,,543309,,,-3.5627359031989965,-130.29514083436757,-6.972811017271526,5.015793732196558,26.324515787163442,-29.019159734694966,"3.02","1.43",,,,"91.6",1193,"7.4",662896,547973,543309,519203,518934,518626,643396,608336,543305,592450,"53.09",,,"0",1,0,0,,79,3,"Split-Finger",2,4,2,4,4,2,2,4,"Standard","Standard",126,"-0.044","-0.141"
"FF","2022-04-19","95","0.68","6.22","Chapman, Aroldis",543257,547973,,"called_strike",,,,,2,"Robbie Grossman strikes out swinging.","R","R","L","DET","NYY","S",,,0,1,2022,"0.38","1.41","-0.23","2.99",,,,0,9,"Bot",,,,,543309,,,-3.261607451303051,-138.20794653205476,-5.976645839967362,5.646816600721061,31.63982641707311,-13.003339893174125,"3.11","1.49",,,,"95.7",2334,"6.8",662896,547973,543309,519203,518934,518626,643396,608336,543305,592450,"53.72",,,,,,,,79,2,"4-Seam Fastball",2,4,2,4,4,2,2,4,"Standard","Standard",163,"0","-0.046"
"FF","2022-04-19","93","0.61","6.25","Chapman, Aroldis",543257,547973,,"called_strike",,,,,4,"Robbie Grossman strikes out swinging.","R","R","L","DET","NYY","S",,,0,0,2022,"0.28","1.39","-0.51","2.24",,,,0,9,"Bot",,,,,543309,,,-3.5510858513089913,-135.27303868687432,-7.629723685266944,4.2492248353703195,29.49012485221508,-13.649527008654823,"3.14","1.57",,,,"94.3",2200,"7.1",662896,547973,543309,519203,518934,518626,643396,608336,543305,592450,"53.45",,,,,,,,79,1,"4-Seam Fastball",2,4,2,4,4,2,2,4,"Standard","Standard",159,"0","-0.034"
"SL","2022-04-15","79.6","0.66","6.42","Chapman, Aroldis",602104,547973,"walk","ball",,,,,12,"Ramon Urias walks.   Austin Hays scores.    Anthony Bemboom to 3rd.    Kelvin Gutierrez to 2nd.","R","R","L","BAL","NYY","B",,,3,2,2022,"-1.06","-0.02","0.55","3.53",669720,621532,642721,2,11,"Bot",,,,,624431,,,1.7846213889334126,-115.9382214744153,0.5258810379270695,-9.89856490423194,23.041385693492657,-32.731092854406704,"2.98","1.53",,,,"81.1",2184,"7.4",663357,547973,624431,519203,650402,518934,503556,608336,543305,519317,"53.12",,,"0.7",1,0,0,,87,6,"Slider",1,1,1,1,1,2,2,1,"Standard","Standard",287,"0.342","0.796"
"SL","2022-04-15","83.1","0.63","6.27","Chapman, Aroldis",602104,547973,,"blocked_ball",,,,,13,"Ramon Urias walks.   Austin Hays scores.    Anthony Bemboom to 3rd.    Kelvin Gutierrez to 2nd.","R","R","L","BAL","NYY","B",,,2,2,2022,"-1.06","-0.16","-0.31","0",669720,621532,642721,2,11,"Bot",,,,,624431,,,-0.07879081337356453,-120.75619065774416,-7.575045477399051,-10.214630232212171,27.275657837900685,-32.2961120425918,"3.37","1.53",,,,"83.9",2218,"7.3",663357,547973,624431,519203,650402,518934,503556,608336,543305,519317,"53.25",,,,,,,,87,5,"Slider",1,1,1,1,1,1,1,1,"Standard","Standard",296,"0","0.321"
"FF","2022-04-15","96.7","0.85","6.15","Chapman, Aroldis",602104,547973,,"ball",,,,,14,"Ramon Urias walks.   Austin Hays scores.    Anthony Bemboom to 3rd.    Kelvin Gutierrez to 2nd.","R","R","L","BAL","NYY","B",,,1,2,2022,"0.51","1.5","0.53","1.41",669720,621532,642721,2,11,"Bot",,,,,624431,,,-2.0476170938284715,-140.44755835875807,-10.55926070069153,7.20270696555409,35.59585225000206,-10.116085192781021,"3.13","1.58",,,,"97.6",2121,"7.2",663357,547973,624431,519203,650402,518934,503556,608336,543305,519317,"53.32",,,,,,,,87,4,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard",151,"0","0.106"
"FF","2022-04-15","99.2","0.82","6.16","Chapman, Aroldis",602104,547973,,"ball",,,,,13,"Ramon Urias walks.   Austin Hays scores.    Anthony Bemboom to 3rd.    Kelvin Gutierrez to 2nd.","R","R","L","BAL","NYY","B",,,0,2,2022,"0.2","1.65","-1.12","1.75",669720,621532,642721,2,11,"Bot",,,,,624431,,,-5.835424992190357,-143.87257705698298,-10.558835695015858,4.293085706902182,37.52271657450104,-6.891297196982323,"3.08","1.53",,,,"99.9",2252,"7.1",663357,547973,624431,519203,650402,518934,503556,608336,543305,519317,"53.36",,,,,,,,87,3,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard",158,"0","0.072"
"FF","2022-04-15","95.1","0.71","6.22","Chapman, Aroldis",602104,547973,,"foul",,,,,6,"Ramon Urias walks.   Austin Hays scores.    Anthony Bemboom to 3rd.    Kelvin Gutierrez to 2nd.","R","R","L","BAL","NYY","S",,,0,1,2022,"0.5","1.55","0.45","2.17",669720,621532,642721,2,11,"Bot",,,,,624431,,,-1.824849049919551,-138.25688358668208,-8.505773396526454,6.787665257423641,34.26312420160773,-10.547590129977829,"3.37","1.53",299,"98.1",20,"96",2133,"7.1",663357,547973,624431,519203,650402,518934,503556,608336,543305,519317,"53.41",,,,,,,,87,2,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard",147,"0","-0.158"
"FF","2022-04-15","96","0.81","6.28","Chapman, Aroldis",602104,547973,,"called_strike",,,,,2,"Ramon Urias walks.   Austin Hays scores.    Anthony Bemboom to 3rd.    Kelvin Gutierrez to 2nd.","R","R","L","BAL","NYY","S",,,0,0,2022,"0.33","1.65","-0.26","2.74",669720,621532,642721,2,11,"Bot",,,,,624431,,,-3.6301286345420962,-139.56799826701956,-7.5744538432154425,5.133651179486924,33.600222789161556,-9.052405977238148,"3.06","1.53",,,,"97.1",2214,"7.1",663357,547973,624431,519203,650402,518934,503556,608336,543305,519317,"53.38",,,,,,,,87,1,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard",154,"0","-0.128"
"SL","2022-04-15","84.9","0.62","6.24","Chapman, Aroldis",656775,547973,"strikeout","swinging_strike",,,,,13,"Cedric Mullins strikes out swinging.","R","L","L","BAL","NYY","S",2,,0,2,2022,"-1.19","0.24","-0.9","1.79",669720,621532,642721,1,11,"Bot",,,,,624431,,,-1.1813171404148224,-123.59073133243348,-4.567409862561994,-11.820920157379447,27.145582020286504,-28.989645192232754,"3.26","1.48",,,,"86.1",2290,"7.3",663357,547973,624431,519203,650402,518934,503556,608336,543305,519317,"53.24",,,"0",1,0,0,,86,4,"Slider",1,1,1,1,1,1,1,1,"Infield shift","Standard",292,"-0.171","-0.541"
"SL","2022-04-15","83.7","0.75","6.31","Chapman, Aroldis",656775,547973,,"foul",,,,,8,"Cedric Mullins strikes out swinging.","R","L","L","BAL","NYY","S",,,0,2,2022,"-1.25","-0.22","-0.15","1.8",669720,621532,642721,1,11,"Bot",,,,,624431,,,0.40366653412327974,-121.86339403104931,-3.520340309763102,-12.392218768579939,27.636053775956604,-33.75632079145989,"3.26","1.48",4,"72.3",-26,"84.4",2341,"7",663357,547973,624431,519203,650402,518934,503556,608336,543305,519317,"53.45",,,,,,,,86,3,"Slider",1,1,1,1,1,1,1,1,"Infield shift","Standard",296,"0","0"
"FF","2022-04-15","95.1","0.81","6.13","Chapman, Aroldis",656775,547973,,"called_strike",,,,,4,"Cedric Mullins strikes out swinging.","R","L","L","BAL","NYY","S",,,0,1,2022,"0.32","1.4","-0.6","2.13",669720,621532,642721,1,11,"Bot",,,,,624431,,,-4.503638196539618,-138.2112502497114,-8.023276961358993,5.218531786402798,33.26687801662624,-12.628178371982322,"3.13","1.48",,,,"96",2169,"7.1",663357,547973,624431,519203,650402,518934,503556,608336,543305,519317,"53.42",,,,,,,,86,2,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Infield shift","Standard",152,"0","-0.15"
"FF","2022-04-15","93.2","0.58","6.19","Chapman, Aroldis",656775,547973,,"called_strike",,,,,11,"Cedric Mullins strikes out swinging.","R","L","L","BAL","NYY","S",,,0,0,2022,"0.22","1.36","-0.93","3.02",669720,621532,642721,1,11,"Bot",,,,,624431,,,-4.41040766540418,-135.5672305721426,-5.405006065451754,3.6867866271275167,30.991205515610385,-14.430268961789395,"3.07","1.52",,,,"94.3",2144,"7",663357,547973,624431,519203,650402,518934,503556,608336,543305,519317,"53.47",,,,,,,,86,1,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Infield shift","Standard",158,"0","-0.073"
"FF","2022-04-14","97.2","0.69","5.91","Chapman, Aroldis",656305,547973,"walk","blocked_ball",,,,,13,"Matt Chapman walks.","R","R","L","NYY","TOR","B",,,3,1,2022,"0.21","1.47","-0.66","0.25",624415,669289,,0,9,"Top",,,,,624431,,,-4.175596007886568,-140.9469741025049,-13.157367487615108,3.812883846799674,32.68538067416372,-9.782958513810547,"3.48","1.64",,,,"98.7",2256,"7.3",661312,547973,624431,519203,518934,518626,643396,608336,543305,592450,"53.16",,,"0.7",1,0,0,,68,5,"4-Seam Fastball",3,0,0,3,0,3,0,3,"Standard","Standard",148,"-0.095","0.247"
